Name:,Earth9-81-2,,,,
Gravity:,9.81m/s^2,,,,
,0.35,10,9.52,3.67,1.82
,0.4,10,10.8,4.17,2.34
,0.45,10,12.1,4.67,2.93
,0.5,10,13.4,5.17,3.58
,0.55,10,14.7,5.67,4.29
,0.6,10,16,6.17,5.07
,0.65,10,17.3,6.67,5.91
,0.7,10,18.6,7.17,6.82
,0.75,10,19.9,7.67,7.8
,0.8,10,21.2,8.17,8.83
,0.85,10,22.5,8.67,9.94
,0.9,-8,23.8,8.87,11.1
,0.95,-8,25.1,8.47,12.3
,1,-8,26.4,8.07,13.6
,1.05,-8,27.7,7.67,15
,1.1,-8,29,7.27,16.4
,1.15,-8,30.3,6.87,17.9
,1.2,-8,31.6,6.47,19.5
,1.25,-8,32.9,6.07,21.1
,1.3,-8,34.2,5.67,22.8
,1.35,-8,35.5,5.27,24.5
,1.4,-8,36.8,4.87,26.4
,1.45,-8,38.1,4.47,28.2
,1.5,-8,39.4,4.07,30.2
,1.55,-8,40.7,3.67,32.2
,1.6,-8,42,3.27,34.3
,1.65,-8,43.3,2.87,36.4
,1.7,-8,44.6,2.47,38.6
,1.75,-8,45.9,2.07,40.9
,1.8,-8,47.2,1.67,43.2
,1.85,-8,48.4,1.27,45.6
,1.9,-8,49.7,0.865,48.1
,1.95,-8,51,0.465,50.6
,2,-8,52.3,0.0649,53.2
,2.05,-8,53.6,-0.335,55.9
,2.1,-8,54.9,-0.735,58.6
,2.15,-8,56.2,-1.14,61.4
,2.2,-8,57.5,-1.54,64.3
,2.25,-8,58.8,-1.94,67.2
,2.3,-8,60.1,-2.34,70.2
,2.35,-8,61.4,-2.74,73.2
,2.4,-8,62.7,-3.14,76.3
,2.45,-8,64,-3.54,79.5
,2.5,-8,65.3,-3.94,82.8
,,,,,
,,,,,
Name:,Mercury3-59-2,,,,
Gravity:,3.59m/s^2,,,,
COR:,0.2,,,,
POINTS,TIME (s),X VELOCITY (m/s),Y VELOCITY (m/s),X POSITION (m),Y POSITION (m)
P0,0,0.1,0,0,0
,0.05,10,0.239,0.667,0.00998
,0.1,10,0.419,1.17,0.0279
,0.15,10,0.598,1.67,0.0549
,0.2,10,0.778,2.17,0.0908
,0.25,10,0.958,2.67,0.136
,0.3,10,1.14,3.17,0.19
,0.35,10,1.32,3.67,0.252
,0.4,10,1.5,4.17,0.324
,0.45,10,1.68,4.67,0.405
,0.5,10,1.86,5.17,0.495
,0.55,10,2.03,5.67,0.594
,0.6,10,2.21,6.17,0.701
,0.65,10,2.39,6.67,0.818
,0.7,10,2.57,7.17,0.944
,0.75,10,2.75,7.67,1.08
,0.8,10,2.93,8.17,1.22
,0.85,10,3.11,8.67,1.37
,0.9,-2,3.29,8.97,1.54
,0.95,-2,3.47,8.87,1.71
,1,-2,3.65,8.77,1.89
,1.05,-2,3.83,8.67,2.08
,1.1,-2,4.01,8.57,2.27
,1.15,-2,4.19,8.47,2.48
,1.2,-2,4.37,8.37,2.69
,1.25,-2,4.55,8.27,2.92
,1.3,-2,4.73,8.17,3.15
,1.35,-2,4.91,8.07,3.39
,1.4,-2,5.09,7.97,3.65
,1.45,-2,5.27,7.87,3.91
,1.5,-2,5.45,7.77,4.18
,1.55,-2,5.63,7.67,4.45
,1.6,-2,5.8,7.57,4.74
,1.65,-2,5.98,7.47,5.04
,1.7,-2,6.16,7.37,5.34
,1.75,-2,6.34,7.27,5.66
,1.8,-2,6.52,7.17,5.98
